Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,15.650685605377276,15.714592343203465,13.120914124028294,13.229004859924316,3560455980,0.0,0.0
2010-02-01 00:00:00-05:00,13.345332561677322,13.667358693724806,12.98087000565272,13.150619506835938,2079290628,0.0,0.0
2010-03-01 00:00:00-05:00,13.210531990457891,14.685358533961535,13.1740860193258,14.157136917114258,3347637012,0.0,0.0
2010-04-01 00:00:00-04:00,14.262730722793316,14.924006597500385,13.006581967603768,13.123160362243652,2919517560,0.0,0.0
2010-05-01 00:00:00-04:00,13.14313222646678,13.303395184400536,11.483078194844113,12.122884750366211,3259185552,0.0,0.0
2010-06-01 00:00:00-04:00,11.993075674537625,12.712515176965123,11.101639658817804,11.107380867004395,2392133472,0.0,0.0
2010-07-01 00:00:00-04:00,11.115867727898566,12.419198108986357,10.824797506516092,12.103412628173828,2769627600,0.0,0.0
2010-08-01 00:00:00-04:00,12.206761515483105,12.696290152191553,11.174781430236097,11.2339448928833,2112093792,0.0,0.0
2010-09-01 00:00:00-04:00,11.357762026407796,13.401499870254288,11.295853062307925,13.125407218933105,2385651960,0.0,0.0
2010-10-01 00:00:00-04:00,13.230501325206841,15.59551660821384,12.952161658553164,15.31992244720459,3170742084,0.0,0.0
2010-11-01 00:00:00-04:00,15.370598538959674,15.748041834040833,13.812394676180524,13.872306823730469,2335338324,0.0,0.0
2010-12-01 00:00:00-05:00,14.054288256185286,15.152669373616748,14.039309743768772,14.827398300170898,1689716592,0.0,0.0
2011-01-01 00:00:00-05:00,14.890056121144019,16.050346216599138,14.86684109144374,14.986913681030273,2396976624,0.0,0.0
2011-02-01 00:00:00-05:00,15.090011130151431,15.756279541851738,15.011627226687018,15.312434196472168,1673085240,0.0,0.0
2011-03-01 00:00:00-05:00,15.42177336930363,15.457720849367304,13.761720319152161,14.647415161132812,2403154440,0.0,0.0
2011-04-01 00:00:00-04:00,14.697341295749014,14.857854447345956,12.955907689294058,13.582483291625977,2806858332,0.0,0.0
2011-05-01 00:00:00-04:00,13.622424001769579,13.623173640888929,12.816112926051883,13.206038475036621,1811302884,0.0,0.0
2011-06-01 00:00:00-04:00,13.181573928181253,13.310383424430103,11.808097165722062,12.640870094299316,2362638996,0.0,0.0
2011-07-01 00:00:00-04:00,12.649857471309842,15.66441509353657,12.640870363851175,15.070040702819824,3238977780,0.0,0.0
2011-08-01 00:00:00-04:00,15.258015764743892,15.36485742112182,12.253442956347692,13.50409984588623,4266752976,0.0,0.0
2011-09-01 00:00:00-04:00,13.498856138698162,13.942453180713683,12.74371935588798,12.85705280303955,2342842812,0.0,0.0
2011-10-01 00:00:00-04:00,12.727494275789091,15.045329053481685,11.997320059827059,14.794198036193848,3085531380,0.0,0.0
2011-11-01 00:00:00-04:00,14.48115949507569,15.434753735262055,14.012598892164942,14.962699890136719,2409607980,0.0,0.0
2011-12-01 00:00:00-05:00,14.977927216842387,16.14520670076454,14.952964613658297,16.12373924255371,2199698100,0.0,0.0
