Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-06-01 00:00:00-04:00,28.803276362969186,33.34958936211316,25.443393613620014,31.006643295288086,667910500,0.0,0.0
2012-07-01 00:00:00-04:00,31.156192004211455,32.78130004406003,21.54513050327168,21.64482879638672,520189700,0.0,0.0
2012-08-01 00:00:00-04:00,21.43545895340208,22.382607900364373,17.97587626271633,18.00578498840332,1151944900,0.0,0.0
2012-09-01 00:00:00-04:00,18.025726862408025,23.29984810176465,17.49731714699458,21.594980239868164,1058643700,0.0,0.0
2012-10-01 00:00:00-04:00,22.013718348326012,24.17720433838225,18.74356383982859,21.046630859375,1100938300,0.0,0.0
2012-11-01 00:00:00-04:00,21.016721428691458,27.91594886779785,18.813356377262217,27.91594886779785,1527490200,0.0,0.0
2012-12-01 00:00:00-05:00,27.915949124092084,28.793306688420802,25.074503922208088,26.54009246826172,1191832200,0.0,0.0
2013-01-01 00:00:00-05:00,27.3576304011651,32.4124089326862,27.337689981314394,30.88700294494629,1675851700,0.0,0.0
2013-02-01 00:00:00-05:00,30.91691497524046,30.926885185617454,26.260933220081583,27.168201446533203,957639800,0.0,0.0
2013-03-01 00:00:00-05:00,26.968800552006265,28.593908683075252,24.645794821842454,25.50321388244629,727180500,0.0,0.0
2013-04-01 00:00:00-04:00,25.553062397421012,28.01564910756608,25.074503729644157,27.6866397857666,738509200,0.0,0.0
2013-05-01 00:00:00-04:00,27.766400727078263,28.982737867378635,23.190178758373932,24.276906967163086,982094800,0.0,0.0
2013-06-01 00:00:00-04:00,24.197145532566573,25.114383905709488,22.601948113845452,24.805313110351562,788331500,0.0,0.0
2013-07-01 00:00:00-04:00,24.895041939993845,38.194998683849654,24.077503800034297,36.68952941894531,1438017100,0.0,0.0
2013-08-01 00:00:00-04:00,37.188032999005024,42.1331432778582,35.91187648917102,41.16605758666992,1344994100,0.0,0.0
2013-09-01 00:00:00-04:00,41.714405413632555,51.4451063059849,41.315604606851196,50.079219818115234,1583083800,0.0,0.0
2013-10-01 00:00:00-04:00,49.819999152802026,54.66541080730519,45.12413493999265,50.05927658081055,2032635000,0.0,0.0
2013-11-01 00:00:00-04:00,50.69735426289371,51.933633638827374,43.41926854911613,46.86888122558594,1357311900,0.0,0.0
2013-12-01 00:00:00-05:00,46.759218073943124,58.404157596430736,46.1211360179434,54.48595428466797,1517533200,0.0,0.0
2014-01-01 00:00:00-05:00,54.665411708288396,63.17977322414111,51.694353802786175,62.38217544555664,1294714800,0.0,0.0
