month,open,high,low,close,volume,unadjustedVolume,changePercent,vwap,changeOverTime,marketCap,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation,company_name,ticker,employee_category_label,layoff
2021-08,286.36,286.77,283.74,284.82,16267357,16267357,-0.53778,285.4225,-0.0053778,2139852660000.0,242.4125,247.8072446478977,257.4584615384615,283.75744698090983,291.0204738581698,-3.6134683821516393,87.37184837668926,65.77848988479491,29.4164005063502,Microsoft,MSFT,4.0,0
2021-09,302.87,305.19,301.49,301.83,18983826,18983826,-0.34338,302.845,-0.0034338,2267648790000.0,248.37833333333336,253.05536085591345,263.5365384615385,287.91547654447544,293.13873366454527,-22.51929956693652,74.26725000411538,66.79835614047153,29.563994383183218,Microsoft,MSFT,4.0,0
2021-10,282.12,289.98,281.29,289.1,30086280,30086280,2.47,285.6225,0.0247,2169695500000.0,259.1408333333334,265.14222841654214,276.3429487179488,304.86659885816505,313.4021858277372,-0.2881407340006032,81.71629758876638,68.11948993364221,34.05874862115297,Microsoft,MSFT,4.0,0
2021-11,331.36,331.49,326.37,329.37,27073182,27073182,-0.60056,329.6475,-0.0060056,2471921850000.0,268.85083333333336,275.2111163524587,287.33512820512817,317.34387344114594,326.6041588090692,-13.574274331246473,81.18497338825352,69.5216449547653,36.35722588847443,Microsoft,MSFT,4.0,0
2021-12,335.13,339.28,329.39,330.08,33401146,33401146,-1.51,333.47,-0.0151,2477250400000.0,278.3425,284.61248306746506,297.71500000000003,328.2182801321289,337.30032465389013,-9.692877368764991,81.89922945405095,69.73923625240666,37.8344417880939,Microsoft,MSFT,4.0,0
2022-01,335.35,338.0,329.78,334.75,28918013,28918013,-0.17892,334.47,-0.0017892,2508281750000.0,284.92749999999995,288.6690241340089,302.7361538461538,328.9986948604154,333.91139486184187,-30.85080934534725,69.22176704844031,66.28776453468578,36.02182582014225,Microsoft,MSFT,4.0,0
2022-02,310.41,310.63,305.13,308.76,40950396,40950396,-0.53156,308.7325,-0.0053156,2313538680000.0,290.46166666666664,290.22609734416136,304.8688461538461,325.668726828942,325.6904380872348,-40.57092735826488,64.02107505075034,62.80712715890186,32.44773793690744,Microsoft,MSFT,4.0,0
2022-03,296.4,299.97,292.15,294.95,31217778,31217778,-0.4892,295.8675,-0.004892,2210060350000.0,296.50666666666666,293.0082362142904,307.6147435897436,325.352270976137,322.74875419836366,-37.05429134563699,66.18550325554186,59.50522658062024,28.17083105309856,Microsoft,MSFT,4.0,0
2022-04,309.37,310.13,305.54,309.42,27110529,27110529,0.01616188,308.615,0.0001616188,2312605080000.0,298.6183333333333,290.6254306428611,304.693717948718,315.9772399578296,307.8577657677399,-64.65053763440862,54.59704983055099,56.47848438386208,25.60156109606513,Microsoft,MSFT,4.0,0
2022-05,277.71,284.94,276.22,284.47,35151105,35151105,2.43,280.835,0.0243,2126128780000.0,300.46750000000003,287.7399797747286,300.5785897435897,306.7499753835899,294.5135010098848,-72.93522077435081,52.748216738247045,52.008192632484246,22.628814641587685,Microsoft,MSFT,4.0,0
2022-06,275.2,277.69,270.04,272.42,25292174,25292174,-1.01,273.8375,-0.0101,2036067080000.0,299.295,282.9845982709242,293.8651282051282,295.0461948213569,278.8128403787824,-85.83579881656806,48.0255348876985,47.74934238163935,24.42378673206375,Microsoft,MSFT,4.0,0
2022-07,256.39,259.77,254.61,259.58,22837692,22837692,1.24,257.5875,0.0124,1935688060000.0,298.94750000000005,282.63927546001275,291.0105128205128,292.5530455473,276.9997386270753,-63.729659763313606,55.01117014494204,43.97672125260217,24.65455844429856,Microsoft,MSFT,4.0,0
2022-08,277.82,281.28,275.84,278.01,21539580,21539580,0.0683896,278.2375,0.000683896,2073120570000.0,295.58,279.38246385078,285.2447435897436,285.0152748706724,268.2324344196096,-81.54585798816565,49.1975092896126,41.27916400339736,26.69901652370988,Microsoft,MSFT,4.0,0
2022-09,258.87,260.89,255.41,260.4,23263431,23263431,0.59103,258.8925,0.0059103,1941802799999.0,291.495,272.23131556604466,275.60166666666663,270.94656864963895,250.8923853987952,-99.85462630408756,42.01578993310147,38.63660054619402,31.74900247776823,Microsoft,MSFT,4.0,0
2022-10,235.41,241.61,234.66,240.74,28880357,28880357,2.26,238.105,0.0226,1793753740000.0,283.2041666666667,266.0618824020378,266.4685897435898,259.7544992570733,238.53565200527112,-90.04136663091774,41.83623104309944,36.90420221745953,33.14780346124846,Microsoft,MSFT,4.0,0
2022-11,234.6,235.74,227.33,228.17,30592271,30592271,-2.74,231.46,-0.0274,1700094670000.0,276.9166666666667,264.38159280172425,262.1510256410257,257.622792786489,239.2864154524273,-68.12867731336442,48.94863179566179,35.59123355906376,30.622854845505323,Microsoft,MSFT,4.0,0
2022-12,253.87,256.12,250.92,254.69,26041524,26041524,0.323,253.9,0.00323,1897695190000.0,268.875,260.6028862168436,256.4438461538462,251.686534478284,234.3455175835728,-78.81512402665169,44.95580758819398,33.76213309284156,26.33833818473241,Microsoft,MSFT,4.0,0
2023-01,243.08,245.75,237.4,239.58,25740036,25740036,-1.44,241.4525,-0.0144,1782714780000.0,263.61083333333335,258.6347498757907,253.2030769230769,249.4247984238109,234.503199755392,-66.46507998439328,47.39713273739368,32.823395505270035,23.563500185079093,Microsoft,MSFT,4.0,1
2023-02,248.0,255.18,245.47,252.75,31259912,31259912,1.92,250.35,0.0192,1880712750000.0,259.49666666666667,257.217096048746,251.0198717948718,248.2245069664945,235.7824608676023,-64.89465470152167,47.90503196713121,30.20890266614371,21.25941373185588,Microsoft,MSFT,4.0,0
2023-03,250.76,250.93,245.79,246.27,27565259,27565259,-1.79,248.4375,-0.0179,1832495070000.0,257.82916666666665,261.9990812720158,255.4511538461539,258.43626262210825,252.50279859656763,-26.36703383162864,58.46904631005776,28.247876250332013,17.881731580178574,Microsoft,MSFT,4.0,0
2023-04,286.52,288.27,283.95,287.23,24883342,24883342,0.2478,286.4925,0.002478,2135267820000.0,260.30749999999995,268.9622995378595,263.0558974358974,271.8395607513439,272.26823569106426,-1.7486910994764564,62.51307023670431,27.38927961929932,22.02091548392119,Microsoft,MSFT,4.0,0
2023-05,306.97,308.6,305.15,305.56,21294115,21294115,-0.45933,306.57,-0.0045933,2271533040000.0,265.0175,278.1050226858811,273.5301282051282,288.27577868407855,294.80992229706067,-6.16276222349197,66.48115207398928,27.65003595747785,28.94589036029121,Microsoft,MSFT,4.0,1
2023-06,325.93,333.53,324.72,332.58,26773851,26773851,2.04,329.19,0.0204,2472399720000.0,271.99333333333334,287.71040381113016,285.1489743589744,304.44405830020025,315.5261708496158,-7.917994784120548,68.56821315857007,28.39678076957003,35.481263443619866,Microsoft,MSFT,4.0,0
2023-07,339.19,340.9,336.57,337.99,12508692,12508692,-0.35378,338.6625,-0.0035378,2510927710000.0,276.5916666666667,295.12726476326395,294.9838461538462,315.56231629043646,328.07143978756704,-20.12389957613301,66.8417855271858,29.536516861500207,39.647844799209736,Microsoft,MSFT,4.0,1
2023-08,335.19,338.54,333.7,336.34,18381253,18381253,0.34309,335.9425,0.0034309,2498669860000.0,282.11583333333334,300.1476855689157,302.8558974358974,321.6869313889977,333.2058925959548,-25.44506031953048,63.74909601998456,29.555387144601955,41.72005482145913,Microsoft,MSFT,4.0,0
2023-09,331.31,331.99,326.78,328.66,14942024,14942024,-0.79986,329.685,-0.0079986,2441615140000.0,289.02000000000004,302.5480416352364,308.03038461538466,322.8046278468079,331.46611381472417,-33.27681773720247,59.34068345237272,29.65460293590961,39.81603990018763,Microsoft,MSFT,4.0,0
2023-10,316.28,321.89,315.18,321.8,20570006,20570006,1.75,318.7875,0.0175,2391617600000.0,297.85166666666663,308.0191121528923,315.5826923076923,329.788667846854,338.3978224586517,-18.695793935441777,64.34804452967543,29.941480269536275,37.92666208911909,Microsoft,MSFT,4.0,0
2023-11,339.79,347.42,339.65,346.07,28158819,28158819,1.85,343.2325,0.0185,2571992240000.0,308.1658333333334,318.9254025909089,328.05320512820515,346.5741954718136,358.83360391690195,-3.267656865716875,71.36726123553382,31.369758048693782,41.56396966490997,Microsoft,MSFT,4.0,0
2023-12,376.76,378.16,371.31,374.51,33040472,33040472,-0.5972,375.185,-0.005972,2783358320000.0,319.5175,327.71226373076905,338.49538461538464,358.5424325175701,371.6077115837879,-5.007578053955738,70.30507115362141,32.67901267958817,39.916776365541686,Microsoft,MSFT,4.0,0
2024-01,373.86,375.9,366.77,370.87,25258633,25258633,-0.79976,371.85,-0.0079976,2755934970000.0,331.9983333333333,338.4611462337277,350.505,373.64342040198585,388.3812072423262,-10.444509861642633,73.5305916653642,34.740161513731344,38.94731737303041,Microsoft,MSFT,4.0,1
2024-02,401.83,408.0,401.8,403.78,30657726,30657726,0.48528,403.8525,0.0048528,3000489180000.0,345.68333333333334,350.02712373623115,363.0652564102565,389.5833366884141,405.7547968320229,-4.097939615318764,75.67932056666852,36.73800667793029,36.28768416725187,Microsoft,MSFT,4.0,0
2024-03,411.27,415.87,410.88,415.5,17823445,17823445,1.03,413.38,0.0103,3087580500000.0,356.7183333333333,360.90295085373407,374.609358974359,403.5762155280837,419.8972640298937,-6.49726600192986,76.59313278515215,38.76599594863365,37.28041483883402,Microsoft,MSFT,4.0,0
2024-04,423.95,427.89,422.22,424.57,16315961,16315961,0.14624,424.6575,0.0014624,3155828810000.0,363.55750000000006,365.2763430300826,379.6265384615384,405.0850526729812,416.4713163786697,-32.5616072830011,64.81438136895267,39.81057661034659,35.04051895663076,Microsoft,MSFT,4.0,0
2024-05,392.61,401.72,390.31,394.94,23562481,23562481,0.59346,394.895,0.0059346,2935589020000.0,370.78583333333336,372.9461364100699,387.5607692307692,413.1202543525117,423.0639768184773,-14.877164720096674,69.07813458377554,40.87489779928251,35.974573997554934,Microsoft,MSFT,4.0,0
2024-06,415.53,416.43,408.92,413.52,17484675,17484675,-0.48372,413.6,-0.0048372,3073694160000.0,379.65333333333336,384.3313461931361,399.2783333333333,427.9584696531813,439.2941625623548,-6.284078516902962,73.41291088349367,42.37537220782604,40.28297703607429,Microsoft,MSFT,4.0,1
2024-07,448.66,457.37,445.66,456.73,17662818,17662818,1.8,452.105,0.018,3394874090000.0,386.5225,389.564985240346,405.2316666666667,430.9087073618695,438.56833869088257,-31.466331025802383,64.54146796884345,43.999318879996,39.25474602410092,Microsoft,MSFT,4.0,0
2024-08,420.79,427.46,413.09,417.11,30296400,30296400,-0.87455,419.6125,-0.0087455,3100378630000.0,393.9708333333333,393.8072952033697,409.9420512820512,432.380091582602,436.5166886175206,-32.22781623662683,64.18349266842807,43.49877927516943,35.71867962713005,Microsoft,MSFT,4.0,0
2024-09,417.91,419.88,407.03,409.44,20313603,20313603,-2.03,413.565,-0.0203,3043367520000.0,403.51666666666665,399.4215574797743,415.5311538461538,436.8106071114671,439.3091727392493,-24.2140766195749,66.39494658186771,43.45322688529968,28.01446541025229,Microsoft,MSFT,4.0,1
2024-10,428.45,428.48,418.81,420.69,19092945,19092945,-1.81,424.1075,-0.0181,3126988770000.0,410.0341666666666,402.02131786750135,417.5008974358975,435.8580032685489,434.966327527665,-40.42735042735043,61.96135761256663,43.41147052791908,19.98725196149341,Microsoft,MSFT,4.0,0
